code;libelle_v2020;classant_2020
EBSA004;Ligature bilatérale de l'artère ethmoïdale antérieure et/ou de l'artère ethmoïdale postérieure;1
EBSA009;Ligature de l'artère sphénopalatine et de l'artère ethmoïdale;1
EBFA009;Thromboendartériectomie de l'artère carotide externe, par cervicotomie;1
EBKA002;Remplacement de l'artère carotide interne, par cervicotomie;1
EBCA016;Suture de plaie de l'artère vertébrale proximale, par cervicotomie;1
EBAF013;Dilatation intraluminale de l'artère vertébrale extracrânienne sans pose d'endoprothèse, par voie artérielle transcutanée;1
EBAF014;Dilatation intraluminale de l'artère vertébrale extracrânienne avec pose d'endoprothèse, par voie artérielle transcutanée;1
EAAF903;Dilatation intraluminale de l'artère vertébrale intracrânienne ou de l'artère basilaire sans pose d'endoprothèse, par voie artérielle transcutanée;1
EAAF902;Dilatation intraluminale de l'artère vertébrale intracrânienne ou de l'artère basilaire avec pose d'endoprothèse, par voie artérielle transcutanée;1
EBCA014;Pontage carotidovertébral proximal ou subclaviovertébral proximal, par cervicotomie;1
EBCA005;Pontage carotidovertébral distal ou subclaviovertébral distal, par cervicotomie;1
EBEA002;Réimplantation de l'artère vertébrale proximale dans l'artère subclavière ou dans l'artère carotide commune, par cervicotomie;1
EBEA004;Réimplantation de l'artère vertébrale distale dans l'artère carotide interne ou dans l'artère carotide externe, par cervicotomie;1
EBSA007;Ligature de l'artère vertébrale proximale, par cervicotomie;1
EBSA002;Ligature de l'artère vertébrale distale, par cervicotomie;1
EBFA018;Résection-anastomose ou remplacement de l'artère vertébrale proximale, par cervicotomie;1
EBFA017;Thromboendartériectomie de l'artère vertébrale proximale, par cervicotomie;1
EBPA003;Décompression de l'artère vertébrale intratransversaire, par cervicotomie;1
EACF002;Inversion du flux d'un anévrisme artériel intracrânien en dehors d'une période aigüe hémorragique, par voie artérielle transcutanée;1
EACF001;Inversion du flux d'un anévrisme artériel intracrânien en période aigüe hémorragique, par voie artérielle transcutanée;1
EAAF004;Dilatation intraluminale du tronc de l'artère carotide interne intracrânienne sans pose d'endoprothèse, par voie artérielle transcutanée;1
EAAF002;Dilatation intraluminale du tronc de l'artère carotide interne intracrânienne avec pose d'endoprothèse, par voie artérielle transcutanée;1
EAAF901;Dilatation intraluminale de branche de l'artère carotide interne sans pose d'endoprothèse, par voie artérielle transcutanée;1
EAAF900;Dilatation intraluminale de branche de l'artère carotide interne avec pose d'endoprothèse, par voie artérielle transcutanée;1
EANF002;Fibrinolyse in situ suprasélective d'artère intracrânienne, par voie artérielle transcutanée;1
EAFA001;Embolectomie ou thromboendartériectomie de vaisseau intracrânien, par craniotomie;1
EASF014;Embolisation sélective ou hypersélective unilatérale ou bilatérale de branche de l'artère carotide interne, par voie artérielle transcutanée;1
EASF004;Embolisation suprasélective unilatérale ou bilatérale de branche de l'artère carotide interne, par voie artérielle transcutanée;1
EASF011;Oblitération d'un anévrisme sacculaire artériel intracrânien en dehors d'une période aigüe hémorragique, par voie artérielle transcutanée;1
EASF010;Oblitération d'un anévrisme sacculaire artériel intracrânien en période aigüe hémorragique, par voie artérielle transcutanée;1
EASF001;Oblitération de plusieurs anévrismes sacculaires artériels intracrâniens en dehors d'une période aigüe hémorragique, par voie artérielle transcutanée;1
EASF013;Oblitération de plusieurs anévrismes sacculaires artériels intracrâniens en période aigüe hémorragique, par voie artérielle transcutanée;1
EASF008;Oblitération intraluminale d'une artère intracrânienne porteuse d'un anévrisme en dehors d'une période aigüe hémorragique, par voie artérielle transcutanée;1
EASF007;Oblitération intraluminale d'une artère intracrânienne porteuse d'un anévrisme en période aigüe hémorragique, par voie artérielle transcutanée;1
EACA007;Exclusion d'un anévrisme artériel supratentoriel d'un diamètre inférieur ou égal à 20 mm, par craniotomie;1
EACA004;Exclusion d'un anévrisme artériel vertébrobasilaire d'un diamètre inférieur ou égal à 20 mm, par craniotomie;1
EACA003;Exclusion d'un anévrisme artériel intracrânien d'un diamètre supérieur à 20 mm, par craniotomie;1
EACA002;Exclusion d'anévrismes artériels intracrâniens multiples, par craniotomie unique;1
EABA001;Enrobage d'un anévrisme artériel intracrânien, par craniotomie;1
ECCA004;Suture de plaie d'une artère du membre supérieur, par abord direct;1
ECCA010;Suture de plaie de l'artère subclavière, par cervicotomie;1
ECCA005;Suture de plaie d’une artère, sur un rayon de la main;1
ECCA001;Suture de plaies de 2 artères, sur un rayon de la main;1
ECAF002;Dilatation intraluminale d'une artère du membre supérieur sans pose d'endoprothèse, par voie artérielle transcutanée;1
ECAF001;Dilatation intraluminale d'une artère du membre supérieur avec pose d'endoprothèse, par voie artérielle transcutanée;1
ECLF003;Pose d'endoprothèse couverte dans une artère du membre supérieur, par voie artérielle transcutanée;1
ECNF002;Fibrinolyse in situ sélective ou hypersélective d'une artère ou d'un pontage artériel du membre supérieur, par voie artérielle transcutanée;1
ECNF001;Fibrinolyse in situ suprasélective d'une artère ou d'un pontage artériel du membre supérieur, par voie artérielle transcutanée;1
ECPF003;Recanalisation d'une artère du membre supérieur sans pose d'endoprothèse, par voie artérielle transcutanée;1
ECPF002;Recanalisation d'une artère du membre supérieur avec pose d'endoprothèse, par voie artérielle transcutanée;1
ECPF001;Recanalisation d'une artère du membre supérieur avec pose d'endoprothèse couverte, par voie artérielle transcutanée;1
ECJF001;Thromboaspiration d'artère ou de pontage artériel du membre supérieur, par voie artérielle transcutanée;1
ECFA002;Thrombectomie d'une artère du membre supérieur, par abord direct;1
ECFA004;Thromboendartériectomie de l'artère subclavière, par cervicotomie;1
ECFA003;Thromboendartériectomie de l'artère subclavière, par thoracotomie;1
ECCA007;Pontage homolatéral subclavioaxillaire, par abord direct;1
ECCA009;Pontage croisé intersubclavier, interaxillaire ou intersubclavioaxillaire, par cervicotomie;1
ECCA003;Pontage d'une artère du membre supérieur, par abord direct;1
ECCA002;Pontage d'une artère de la main, par abord direct;1
ECFA005;Résection-anastomose d'artère du membre supérieur, par abord direct;1
ECFA006;Résection-anastomose de l'artère subclavière, par cervicotomie;1
ECMA001;Reconstruction de l'artère et/ou de la veine subclavière avec résection de côte, par abord direct;1
ECKA002;Remplacement de l'artère subclavière, par cervicotomie;1
ECSF008;Embolisation sélective ou hypersélective d'une artère du membre supérieur, par voie artérielle transcutanée;1
ECSF002;Embolisation suprasélective d'une artère du membre supérieur, par voie artérielle transcutanée;1
ECSF003;Oblitération d'un anévrisme sacculaire artériel du membre supérieur, par voie artérielle transcutanée;1
ECSF001;Oblitération de plusieurs anévrismes sacculaires artériels du membre supérieur, par voie artérielle transcutanée;1
ECSA003;Ligature d'une artère du membre supérieur, par abord direct;1
ECSA001;Ligature de l'artère subclavière, par cervicotomie;1
ECLF005;Injection intraartérielle in situ sélective ou hypersélective d'agent pharmacologique anticancéreux au membre supérieur, par voie artérielle transcutanée;1
ECLF006;Injection intraartérielle in situ suprasélective d'agent pharmacologique anticancéreux au membre supérieur, par voie artérielle transcutanée;1
EBNF001;Fibrinolyse in situ sélective ou hypersélective d'une artère extracrânienne à destination cervicocéphalique, par voie artérielle transcutanée;1
EBNF002;Fibrinolyse in situ suprasélective d'une artère extracrânienne à destination cervicocéphalique, par voie artérielle transcutanée;1
EBFA013;Thrombectomie d'un pontage ou d'une thromboendartériectomie d'artère à destination cervicocéphalique, par cervicotomie;1
EBFA004;Thrombectomie d'un pontage ou d'une thromboendartériectomie des troncs supraaortiques, par thoracotomie;1
EBLF002;Injection intraartérielle cervicocéphalique in situ sélective ou hypersélective d'agent pharmacologique anticancéreux, par voie artérielle transcutanée;1
EBLF003;Injection intraartérielle cervicocéphalique in situ suprasélective d'agent pharmacologique anticancéreux, par voie artérielle transcutanée;1
EBLA001;Pose d'un cathéter dans une artère cervicocéphalique pour chimiothérapie, par cervicotomie;1
EBSA012;Hémostase secondaire à un acte sur les vaisseaux cervicocéphaliques, par cervicotomie;1
DGCA001;Suture de plaie de l'aorte abdominale, d'une artère iliaque commune et/ou d'une artère iliaque externe, par laparotomie;1
DGAF008;Dilatation intraluminale de l'aorte abdominale sans pose d'endoprothèse, par voie artérielle transcutanée;1
DGAF005;Dilatation intraluminale de l'aorte abdominale avec pose d'endoprothèse, par voie artérielle transcutanée;1
EDAF002;Dilatation intraluminale de l'artère iliaque commune et/ou de l'artère iliaque externe sans pose d'endoprothèse, par voie artérielle transcutanée;1
EDAF003;Dilatation intraluminale de l'artère iliaque commune et/ou de l'artère iliaque externe avec pose d'endoprothèse, par voie artérielle transcutanée;1
DGPF001;Désobstruction de la bifurcation aortique, par voie artérielle transcutanée;1
DGPF002;Recanalisation de la bifurcation aortique avec pose d'endoprothèse, par voie artérielle transcutanée bilatérale;1
EDPF008;Recanalisation de l'artère iliaque commune et/ou de l'artère iliaque externe sans pose d'endoprothèse, par voie artérielle transcutanée;1
EDPF009;Recanalisation de l'artère iliaque commune et/ou de l'artère iliaque externe avec pose d'endoprothèse, par voie artérielle transcutanée;1
EDPF006;Recanalisation de l'artère iliaque commune et/ou de l'artère iliaque externe avec pose d'endoprothèse couverte, par voie artérielle transcutanée;1
DGFA010;Thrombectomie de l'aorte abdominale, de l'artère iliaque commune et/ou de l'artère iliaque externe, par laparotomie;1
DGFA004;Thrombectomie de l'aorte abdominale, de l'artère iliaque commune et/ou de l'artère iliaque externe, par abord inguinofémoral bilatéral;1
DGFA005;Thrombectomie d'un pontage ou d'une thromboendartériectomie de l'aorte abdominale ou de ses branches, par laparotomie;1
DGFA012;Thrombectomie d'un pontage ou d'une thromboendartériectomie de l'aorte abdominale ou de ses branches, par abord inguinofémoral;1
DGFA011;Thromboendartériectomie du tronc et de branche viscérale de l'aorte juxtadiaphragmatique, par thoraco-phréno-laparotomie sans CEC;1
DGFA001;Thromboendartériectomie du tronc de l'aorte abdominale, par laparotomie;1
DGFA009;Thromboendartériectomie aorto-iliaque unilatérale, par laparotomie;1
DGFA003;Thromboendartériectomie aortobisiliaque, par laparotomie;1
DGFA007;Thromboendartériectomie aorto-ilio-fémorale unilatérale, par laparotomie;1
DGFA008;Thromboendartériectomie aorto-ilio-fémorale bilatérale, par laparotomie;1
EDFA006;Thromboendartériectomie iliaque, par laparotomie;1
EDFA003;Thromboendartériectomie iliofémorale, par laparotomie;1
EDFA007;Thromboendartériectomie iliofémorale, par abord inguinofémoral;1
DGCA012;Pontage aortoaortique infrarénal par laparotomie, avec clampage suprarénal;1
DGCA007;Pontage aortoaortique infrarénal par laparotomie, avec clampage infrarénal;1
DGCA005;Pontage aortohépatique, par laparotomie;1
DGCA016;Pontage antérograde aortomésentérique supérieur, par laparotomie;1
DGCA014;Pontage rétrograde aortomésentérique ou iliomésentérique supérieur, par laparotomie;1
DGCA018;Pontage aortorénal antérograde unilatéral, par laparotomie ou par lombotomie;1
DGCA024;Pontage aortorénal rétrograde unilatéral, par laparotomie ou par lombotomie;1
DGCA021;Pontage aortobirénal, par laparotomie;1
DGCA019;Pontage aortofémoral unilatéral, par laparotomie avec clampage suprarénal;1
DGCA009;Pontage aortofémoral unilatéral, par laparotomie avec clampage infrarénal;1
DGCA026;Pontage bifurqué aortobisiliaque, par laparotomie avec clampage suprarénal;1
DGCA022;Pontage bifurqué aortobisiliaque, par laparotomie avec clampage infrarénal;1
DGCA010;Pontage bifurqué aortobifémoral, par laparotomie avec clampage suprarénal;1
